step,loss,lr,norm,dt,tokens_per_sec
296,5.957510948181152,0.0002492307692307692,0.7046919465065002,0.45796704292297363,1144816.0039065978
297,5.998507976531982,0.00025006993006993004,0.6093887090682983,0.45731663703918457,1146444.1866677094
298,5.960032939910889,0.00025090909090909086,0.5545411705970764,0.45755505561828613,1145846.8080776394
299,5.955766201019287,0.00025174825174825174,0.6191536784172058,0.458054780960083,1144596.7202898574
300,5.9781646728515625,0.00025258741258741256,0.8104574680328369,0.4578421115875244,1145128.3897457155
301,5.899639129638672,0.0002534265734265734,1.0100146532058716,0.45816612243652344,1144318.5655278068
302,5.95993185043335,0.00025426573426573425,1.2452661991119385,0.45861315727233887,1143203.1368621667
303,5.917000770568848,0.0002551048951048951,0.7938092947006226,0.45834970474243164,1143860.232864385
304,5.90463924407959,0.00025594405594405595,1.0110609531402588,0.45847153663635254,1143556.2692648713
305,5.866599082946777,0.00025678321678321677,0.9552160501480103,0.4584009647369385,1143732.322424042
306,5.8780741691589355,0.0002576223776223776,0.9191949367523193,0.4578821659088135,1145028.2169417604
307,5.873594284057617,0.00025846153846153846,0.8524306416511536,0.4589705467224121,1142312.9517657093
308,5.896455764770508,0.0002593006993006993,0.7764599919319153,0.4594893455505371,1141023.192543941
309,5.833425521850586,0.0002601398601398601,0.6895555853843689,0.45826101303100586,1144081.6152617522
310,5.874136447906494,0.000260979020979021,0.6785923838615417,0.45874953269958496,1142863.2895051544
311,5.8252458572387695,0.0002618181818181818,0.6678137183189392,0.45827221870422363,1144053.6401757838
312,5.808094024658203,0.0002626573426573427,0.6468161344528198,0.458759069442749,1142839.5315145452
313,5.825130462646484,0.0002634965034965035,0.638764500617981,0.4585914611816406,1143257.222123327
314,5.803016185760498,0.0002643356643356643,0.7961065173149109,0.458681583404541,1143032.5937843388
315,5.825991630554199,0.00026517482517482514,1.266647458076477,0.4586515426635742,1143107.4600888693
316,5.845107078552246,0.000266013986013986,1.1362357139587402,0.4586973190307617,1142993.3820145994
317,5.817925453186035,0.00026685314685314683,0.9181387424468994,0.45886802673339844,1142568.166564829
318,5.7853240966796875,0.00026769230769230765,1.1325958967208862,0.4591233730316162,1141932.7152484055
319,5.818950653076172,0.00026853146853146847,0.8998000621795654,0.45882081985473633,1142685.722426438
320,5.731693267822266,0.00026937062937062935,0.9084245562553406,0.4584848880767822,1143522.9680071762
321,5.76003885269165,0.00027020979020979017,0.8218722939491272,0.4588906764984131,1142511.7720861193
322,5.807142734527588,0.000271048951048951,0.8515835404396057,0.4580576419830322,1144589.5711514428
323,5.854771614074707,0.00027188811188811186,0.8501856327056885,0.4596860408782959,1140534.959465536
324,5.9130401611328125,0.0002727272727272727,1.0989339351654053,0.45790910720825195,1144960.8486637059
325,5.963680744171143,0.00027356643356643356,1.4486390352249146,0.4589552879333496,1142350.9300020053
326,5.9578680992126465,0.0002744055944055944,1.097775936126709,0.45889902114868164,1142490.9965762
327,5.954652786254883,0.0002752447552447552,1.1897648572921753,0.45946526527404785,1141082.9928292593
328,5.917268753051758,0.0002760839160839161,1.1222232580184937,0.45888590812683105,1142523.6441453167
329,5.923131465911865,0.0002769230769230769,1.242486834526062,0.4602992534637451,1139015.5340351749
330,5.944199085235596,0.0002777622377622377,1.068398356437683,0.4582211971282959,1144181.027167118
331,5.924007415771484,0.0002786013986013986,1.027114987373352,0.45908164978027344,1142036.4988470695
332,5.917636394500732,0.0002794405594405594,0.8130788803100586,0.45797181129455566,1144804.0841596504
333,5.947568893432617,0.0002802797202797203,0.8650319576263428,0.45807528495788574,1144545.4867712448
334,5.887611389160156,0.0002811188811188811,0.8095781207084656,0.4580864906311035,1144517.4889957812
335,5.8264312744140625,0.0002819580419580419,0.8249698281288147,0.45809316635131836,1144500.8101210482
336,5.8615217208862305,0.0002827972027972028,0.9190219640731812,0.45828962326049805,1144010.192222894
337,5.9047064781188965,0.0002836363636363636,1.1147546768188477,0.4579002857208252,1144982.9064305287
338,5.890678405761719,0.00028447552447552444,0.8943856358528137,0.4584519863128662,1143605.0353203283
339,5.819241523742676,0.0002853146853146853,0.995048999786377,0.4577362537384033,1145393.2165478661
340,5.8524298667907715,0.00028615384615384614,1.4327269792556763,0.45832061767578125,1143932.8273267525
341,5.864697456359863,0.00028699300699300696,0.987413227558136,0.4582841396331787,1144023.8809478597
342,5.84536600112915,0.00028783216783216783,0.8992152214050293,0.4576244354248047,1145673.0878308818
343,5.763130187988281,0.00028867132867132865,0.769338846206665,0.4577658176422119,1145319.2435827125
344,5.7916460037231445,0.0002895104895104895,0.8717502355575562,0.45831894874572754,1143936.992862304
345,5.829502105712891,0.0002903496503496503,1.0420279502868652,0.45873069763183594,1142910.214438665
346,5.751330852508545,0.00029118881118881117,1.2085058689117432,0.45825672149658203,1144092.329486782
347,5.760621070861816,0.000292027972027972,0.88301020860672,0.4577968120574951,1145241.7015393157
348,5.756143093109131,0.0002928671328671328,1.153978943824768,0.45844173431396484,1143630.6094264537
349,5.778003692626953,0.0002937062937062937,1.0294651985168457,0.4581122398376465,1144453.158871734
350,5.730083465576172,0.0002945454545454545,0.9460211396217346,0.4580974578857422,1144490.0882439888
351,5.728105068206787,0.0002953846153846153,0.7925131320953369,0.4556453227996826,1150649.3620488562
352,5.690857887268066,0.0002962237762237762,0.7310259342193604,0.45983076095581055,1140176.004994115
353,5.735662937164307,0.000297062937062937,0.7214464545249939,0.45773839950561523,1145387.847220732
354,5.729488849639893,0.0002979020979020979,0.8082513809204102,0.4568519592285156,1147610.269386528
355,5.703158378601074,0.0002987412587412587,0.7591478824615479,0.45813655853271484,1144392.4092832713
356,5.693994998931885,0.00029958041958041954,0.9511111974716187,0.4576239585876465,1145674.2816046982
357,5.661154270172119,0.0003004195804195804,0.9220307469367981,0.45837998390197754,1143784.673006395
358,5.654581069946289,0.00030125874125874123,0.8729369640350342,0.4580199718475342,1144683.7086277215
359,5.662667751312256,0.00030209790209790205,1.0864378213882446,0.45766377449035645,1145574.6100591745
360,5.658200263977051,0.0003029370629370629,0.8864957094192505,0.4579648971557617,1144821.3678737055
361,5.674794673919678,0.00030377622377622375,0.8894968032836914,0.4571864604949951,1146770.6183432338
362,5.658717155456543,0.0003046153846153846,0.8008965253829956,0.45841455459594727,1143698.4160813012
363,5.622818470001221,0.00030545454545454544,1.2389870882034302,0.45789599418640137,1144993.6375433144
364,5.590488910675049,0.00030629370629370626,0.8303804397583008,0.4582340717315674,1144148.8801101784
365,5.601030349731445,0.00030713286713286714,0.754848837852478,0.45606064796447754,1149601.489056422
366,5.692795753479004,0.00030797202797202796,0.8851057887077332,0.4608304500579834,1137702.5974174063
367,5.576974868774414,0.0003088111888111888,0.9332340359687805,0.45831942558288574,1143935.8027061936
368,5.617975234985352,0.00030965034965034965,1.0752520561218262,0.4552011489868164,1151772.1367069408
369,5.634976387023926,0.0003104895104895105,1.1277472972869873,0.4582672119140625,1144066.1395132022
370,5.788661003112793,0.0003113286713286713,1.7413246631622314,0.45792317390441895,1144925.6772260081
371,5.74290132522583,0.00031216783216783217,0.889248251914978,0.4579927921295166,1144751.6402217431
372,5.784416198730469,0.000313006993006993,1.3594369888305664,0.4574859142303467,1146019.9837672338
373,5.707324981689453,0.0003138461538461538,1.184342861175537,0.45851969718933105,1143436.155990289
374,5.785608768463135,0.00031468531468531463,1.3416001796722412,0.4576585292816162,1145587.7394505718
375,5.778076171875,0.0003155244755244755,1.2681576013565063,0.45831942558288574,1143935.8027061936
376,5.79427433013916,0.0003163636363636363,1.2302693128585815,0.4583768844604492,1143792.4070214275
377,5.776529312133789,0.00031720279720279715,1.170932412147522,1.6609609127044678,315653.4244663985
378,5.704535961151123,0.000318041958041958,0.9668007493019104,0.45364975929260254,1155710.962610334
379,5.6980485916137695,0.00031888111888111884,0.8362585306167603,1.022472620010376,512764.8308026865
380,5.70780611038208,0.00031972027972027966,0.7383349537849426,0.4577302932739258,1145408.1316095965
381,5.650461196899414,0.00032055944055944054,0.8215329051017761,0.457775354385376,1145295.38337407
382,5.687089443206787,0.00032139860139860136,1.089798927307129,0.4571821689605713,1146781.382992249
383,5.689395904541016,0.00032223776223776223,1.342332363128662,0.4568970203399658,1147497.0872208583
384,5.714996814727783,0.00032307692307692305,1.0918916463851929,0.457808256149292,1145213.0732850498
385,5.794213771820068,0.0003239160839160839,0.8604883551597595,0.4587266445159912,1142920.312712996
386,5.633665084838867,0.00032475524475524475,0.8239072561264038,0.45730066299438477,1146484.2332984717
387,5.687460899353027,0.00032559440559440557,0.9465420842170715,0.4592747688293457,1141556.2873971234
388,5.636370658874512,0.0003264335664335664,1.1057223081588745,0.4583120346069336,1143954.2504042033
389,5.657230377197266,0.00032727272727272726,0.8598572611808777,0.45784759521484375,1145114.6745763277
390,5.6144328117370605,0.0003281118881118881,0.891412615776062,0.4578707218170166,1145056.8359545085
391,5.6118621826171875,0.00032895104895104896,0.9810373187065125,0.45761632919311523,1145693.3823241023
392,5.634373664855957,0.0003297902097902098,1.1167701482772827,0.45767855644226074,1145537.61066615
393,5.558787822723389,0.0003306293706293706,1.1413382291793823,0.4580655097961426,1144569.9114812836
394,5.5606865882873535,0.0003314685314685315,1.2763913869857788,0.4584331512451172,1143652.0211856826
395,5.597995758056641,0.0003323076923076923,1.102966070175171,0.4573476314544678,1146366.4922296565
396,5.574969291687012,0.0003331468531468531,1.103223204612732,0.4578390121459961,1145136.1419433053
397,5.549399375915527,0.000333986013986014,0.8989086151123047,0.45772600173950195,1145418.8706945677
398,5.571523189544678,0.0003348251748251748,0.8475381135940552,0.4577505588531494,1145357.421984484
399,5.527985572814941,0.00033566433566433563,0.7048090100288391,0.4582078456878662,1144214.366763916
400,5.570737361907959,0.00033650349650349645,0.746514081954956,0.45782971382141113,1145159.3991658494
401,5.527384281158447,0.0003373426573426573,0.9484408497810364,0.45842456817626953,1143673.4337466948
402,5.565919399261475,0.00033818181818181815,1.1588547229766846,0.4579315185546875,1144904.8138349273
403,5.485902786254883,0.00033902097902097897,0.8429667353630066,0.45841264724731445,1143703.1747449709
404,5.4861602783203125,0.0003398601398601398,1.0075018405914307,0.4585306644439697,1143408.806989539
405,5.470404148101807,0.00034069930069930066,1.125725507736206,0.45862555503845215,1143172.2332961638
406,5.468072414398193,0.0003415384615384615,1.0535739660263062,0.4584004878997803,1143733.5121567862
407,5.466458797454834,0.00034237762237762236,0.9761748909950256,0.4588627815246582,1142581.2271327698
408,5.478762149810791,0.0003432167832167832,0.9404913783073425,0.45784735679626465,1145115.2708812086
409,5.475225448608398,0.000344055944055944,0.9638251066207886,0.4592592716217041,1141594.8079799695
410,5.50758695602417,0.0003448951048951049,1.1454901695251465,0.45853257179260254,1143404.0507751303
411,5.495657444000244,0.0003457342657342657,0.8144562244415283,0.45818090438842773,1144281.6472236244
412,5.432492733001709,0.0003465734265734265,0.8370344638824463,0.458115816116333,1144444.2247042248
413,5.516820907592773,0.0003474125874125874,0.9730880856513977,0.4585294723510742,1143411.7796436378
414,5.494378566741943,0.0003482517482517482,1.1775624752044678,0.4589829444885254,1142282.0963080628
415,5.580618858337402,0.0003490909090909091,0.9661704897880554,0.4582939147949219,1143999.479536204
416,5.637507438659668,0.0003499300699300699,0.8346757292747498,0.45860981941223145,1143211.4573384926
417,5.645853042602539,0.0003507692307692307,1.1974952220916748,0.458174467086792,1144297.7242568259
418,5.606897830963135,0.00035160839160839155,0.8666600584983826,0.45736265182495117,1146328.8440977982
419,5.5957722663879395,0.0003524475524475525,0.8974957466125488,0.45832371711730957,1143925.0914126416
420,5.623767852783203,0.0003532867132867133,0.7617320418357849,0.457566499710083,1145818.1495633796
421,5.537886142730713,0.0003541258741258741,1.0178923606872559,0.4576742649078369,1145548.3521792016
422,5.649611949920654,0.00035496503496503494,1.1518001556396484,0.45767784118652344,1145539.4009043362
423,5.581447124481201,0.00035580419580419576,0.9738830327987671,0.4584007263183594,1143732.9172901046
424,5.5349650382995605,0.00035664335664335663,1.0173596143722534,0.4578745365142822,1145047.2961246364
425,5.552189826965332,0.00035748251748251745,1.0378259420394897,0.4577171802520752,1145440.9461127562
426,5.572195053100586,0.0003583216783216783,1.1521825790405273,0.45734620094299316,1146370.0778949969
427,5.534386157989502,0.00035916083916083915,0.8778752684593201,0.45722532272338867,1146673.14766637
428,5.604781150817871,0.00035999999999999997,0.8428173661231995,0.4575228691101074,1145927.417835424
429,5.543026447296143,0.0003608391608391608,0.883208692073822,0.45856237411499023,1143329.740063951
430,5.494540214538574,0.00036167832167832166,0.8470277786254883,0.4582850933074951,1144021.500276508
431,5.522420406341553,0.0003625174825174825,1.0107899904251099,0.458390474319458,1143758.4971161883
432,5.605809688568115,0.0003633566433566433,1.5117532014846802,0.4583909511566162,1143757.307331464
433,5.486361980438232,0.0003641958041958041,0.8148596882820129,0.4577322006225586,1145403.3587475806
434,5.5200395584106445,0.00036503496503496495,1.082471251487732,0.4588484764099121,1142616.84838118
435,5.526880264282227,0.0003658741258741259,1.525302529335022,0.4577298164367676,1145409.3248313155
436,5.615085601806641,0.0003667132867132867,0.9467527866363525,0.45870137214660645,1142983.282449025
437,5.4915971755981445,0.0003675524475524475,0.8822336792945862,0.4579310417175293,1144906.00600822
438,5.473306655883789,0.00036839160839160834,0.8919158577919006,0.45746493339538574,1146072.543984173
439,5.357725143432617,0.00036923076923076916,1.075685739517212,0.4580657482147217,1144569.315744246
440,5.423557281494141,0.0003700699300699301,0.8627733588218689,0.45798683166503906,1144766.5385791094
